train_loss,val_loss,train_accuracy,val_accuracy
1.3813117345174153,1.3791542053222656,0.25,0.25
1.3781022628148396,1.3762226104736328,0.25,0.25
1.375296910603841,1.3730581998825073,0.25,0.25
1.3720343112945557,1.36948823928833,0.25,0.25
1.3683948119481404,1.3654576539993286,0.25,0.25
1.3641808032989502,1.3609089851379395,0.25,0.25
1.359245777130127,1.3557708263397217,0.25,0.25
1.35429851214091,1.3499003648757935,0.25,0.25
1.3479427893956502,1.3432433605194092,0.25,0.25
1.341245134671529,1.3356634378433228,0.25,0.25
1.3325763543446858,1.3271044492721558,0.25069444444444444,0.2604166666666667
1.3248172203699748,1.3176196813583374,0.2659722222222222,0.31666666666666665
1.3152393500010173,1.307382345199585,0.34097222222222223,0.43125
1.3041284084320068,1.2967300415039062,0.4388888888888889,0.48541666666666666
1.2923833926518757,1.2858620882034302,0.4895833333333333,0.49375
1.2817596594492595,1.274904727935791,0.4979166666666667,0.5
1.2708361943562825,1.263881802558899,0.4986111111111111,0.5
1.25994873046875,1.2529159784317017,0.49930555555555556,0.5
1.250165343284607,1.2421787977218628,0.49930555555555556,0.5
1.2399941682815552,1.2317397594451904,0.5,0.5
1.2288958231608074,1.2215865850448608,0.5,0.5
1.2181574900945027,1.2117425203323364,0.5,0.5
1.2089220682779949,1.2023581266403198,0.5,0.5
1.1991442441940308,1.1933529376983643,0.5,0.5
1.1906590461730957,1.1844803094863892,0.5,0.5
1.1810256640116374,1.1755234003067017,0.5,0.5
1.1724532047907512,1.1664328575134277,0.5,0.5
1.1636591752370198,1.1569745540618896,0.5041666666666667,0.51875
1.1537694533665974,1.1470062732696533,0.5298611111111111,0.5770833333333333
1.144294023513794,1.1364855766296387,0.5861111111111111,0.6541666666666667
1.1335611740748088,1.1254135370254517,0.6715277777777777,0.70625
1.1235415935516357,1.1140035390853882,0.725,0.74375
1.1114846467971802,1.102612853050232,0.7465277777777778,0.7479166666666667
1.1002945105234783,1.0911145210266113,0.7479166666666667,0.7479166666666667
1.088817834854126,1.0795387029647827,0.7479166666666667,0.7479166666666667
1.0775200128555298,1.0680327415466309,0.7479166666666667,0.7479166666666667
1.0659562746683757,1.056877851486206,0.7465277777777778,0.7479166666666667
1.0549476544062297,1.0462472438812256,0.7451388888888889,0.7479166666666667
1.0454142888387044,1.0362417697906494,0.74375,0.7479166666666667
1.0345513423283894,1.0265681743621826,0.7430555555555556,0.7479166666666667
1.0249282916386921,1.0173850059509277,0.7430555555555556,0.7479166666666667
1.0168428023656209,1.0087865591049194,0.74375,0.7479166666666667
1.0080022811889648,1.0006649494171143,0.74375,0.7479166666666667
1.0000503261884053,0.9929675459861755,0.7430555555555556,0.7479166666666667
0.9927380283673605,0.985558271408081,0.7423611111111111,0.7520833333333333
0.9853426615397135,0.9780372381210327,0.7506944444444444,0.78125
0.9788916309674581,0.9708377122879028,0.7680555555555556,0.8145833333333333
0.971875786781311,0.9638245105743408,0.7972222222222223,0.84375
0.9643733104070028,0.9570870995521545,0.8333333333333334,0.875
0.9575419425964355,0.9503630995750427,0.8652777777777778,0.9104166666666667
0.9517563382784525,0.9434788227081299,0.89375,0.9229166666666667
0.9447316726048788,0.9365532398223877,0.9104166666666667,0.9375
0.9389537374178568,0.9296541213989258,0.9305555555555556,0.9479166666666666
0.931765059630076,0.9226922392845154,0.9416666666666667,0.95625
0.9253284335136414,0.9157884120941162,0.9486111111111111,0.9604166666666667
0.9198381503423055,0.9088968634605408,0.9527777777777777,0.9645833333333333
0.9125725030899048,0.9020519256591797,0.9645833333333333,0.9708333333333333
0.905524750550588,0.8952001333236694,0.9680555555555556,0.96875
0.8990561763445536,0.888335108757019,0.9708333333333333,0.96875
0.8920304775238037,0.8815985321998596,0.9715277777777778,0.96875
0.8859496514002482,0.8750360012054443,0.9736111111111111,0.9708333333333333
0.8789695898691813,0.8686411380767822,0.9736111111111111,0.9729166666666667
0.8731017907460531,0.8624754548072815,0.9743055555555555,0.9729166666666667
0.8671390811602274,0.8564823269844055,0.975,0.9770833333333333
0.8619200785954794,0.8507680892944336,0.9756944444444444,0.9770833333333333
0.8557287057240804,0.8452427983283997,0.9763888888888889,0.9770833333333333
0.8509835600852966,0.8400368094444275,0.9777777777777777,0.9770833333333333
0.8452563285827637,0.8351181149482727,0.9770833333333333,0.9770833333333333
0.8404619296391805,0.8305007815361023,0.9784722222222222,0.98125
0.8359741767247518,0.8261722326278687,0.9784722222222222,0.9833333333333333
0.8314923246701559,0.8221096396446228,0.9784722222222222,0.9833333333333333
0.8280548453330994,0.8183024525642395,0.9791666666666666,0.98125
0.8244112133979797,0.814763605594635,0.9798611111111111,0.9833333333333333
0.8206462661425272,0.8114812970161438,0.9819444444444444,0.9833333333333333
0.8172916173934937,0.8083941340446472,0.9826388888888888,0.9833333333333333
0.8140630523363749,0.8055135607719421,0.9819444444444444,0.9833333333333333
0.8110837737719218,0.8028154373168945,0.9826388888888888,0.9854166666666667
0.8079192837079366,0.8003126382827759,0.9826388888888888,0.9854166666666667
0.8060574531555176,0.7979907989501953,0.9826388888888888,0.9854166666666667
0.8035865624745687,0.7957976460456848,0.9826388888888888,0.9875
0.8011048634847006,0.7936922311782837,0.9840277777777777,0.9875
0.7986354827880859,0.7917401790618896,0.9847222222222223,0.9875
0.7967009743054708,0.7899209856987,0.9854166666666667,0.9875
0.7955552339553833,0.7882518768310547,0.9861111111111112,0.9875
0.7935736974080404,0.7867385149002075,0.9861111111111112,0.9875
0.791653593381246,0.785150945186615,0.9861111111111112,0.9875
0.789734959602356,0.7837094664573669,0.9868055555555556,0.9875
0.7885782321294149,0.7823979258537292,0.9875,0.9875
0.7869091431299845,0.7811864614486694,0.9875,0.9875
0.7857706348101298,0.7799278497695923,0.9875,0.9895833333333334
0.78436678647995,0.7787978649139404,0.9875,0.9895833333333334
0.7830108006795248,0.7776978611946106,0.9881944444444445,0.9895833333333334
0.7815714677174886,0.7767042517662048,0.9881944444444445,0.9895833333333334
0.7809483408927917,0.7757183909416199,0.9888888888888889,0.9895833333333334
0.7799989779790243,0.7748127579689026,0.9895833333333334,0.9895833333333334
0.7785971164703369,0.7739452719688416,0.9895833333333334,0.9895833333333334
0.777651290098826,0.7731415033340454,0.9902777777777778,0.9895833333333334
0.7765952150026957,0.7722870707511902,0.9902777777777778,0.9895833333333334
0.7759104371070862,0.7714582681655884,0.9902777777777778,0.9916666666666667
0.7749517361323038,0.7707847356796265,0.9902777777777778,0.9916666666666667
0.7740656137466431,0.7701165676116943,0.9902777777777778,0.9916666666666667
0.7728378574053446,0.7695241570472717,0.9909722222222223,0.9916666666666667
0.7722054322560629,0.7688579559326172,0.9909722222222223,0.9916666666666667
0.7715606292088827,0.7681934237480164,0.9909722222222223,0.9916666666666667
0.7710375388463339,0.7676351070404053,0.9909722222222223,0.9916666666666667
0.7705468734105428,0.767159640789032,0.9909722222222223,0.9916666666666667
0.769867459932963,0.7665839791297913,0.9909722222222223,0.9916666666666667
0.7693230509757996,0.7660238146781921,0.9916666666666667,0.9916666666666667
0.7688980102539062,0.765684962272644,0.9909722222222223,0.9916666666666667
0.7681523362795512,0.7651256322860718,0.9916666666666667,0.9916666666666667
0.7672548691431681,0.7646963000297546,0.9930555555555556,0.9916666666666667
0.7671081225077311,0.7643001675605774,0.9930555555555556,0.9916666666666667
0.7665872772534689,0.76390540599823,0.9930555555555556,0.99375
0.7660635511080424,0.7635170817375183,0.99375,0.99375
0.765520433584849,0.7632110714912415,0.99375,0.9916666666666667
0.7651478250821432,0.7627713680267334,0.99375,0.99375
0.7648038864135742,0.762345016002655,0.9930555555555556,0.99375
0.7643957138061523,0.7620193362236023,0.99375,0.99375
0.7639470299084982,0.7617452144622803,0.99375,0.99375
0.7636474967002869,0.7615851759910583,0.99375,0.99375
0.7632352312405905,0.7612608075141907,0.99375,0.99375
0.7628306746482849,0.7608594298362732,0.99375,0.99375
0.7625424265861511,0.7605122327804565,0.9944444444444445,0.99375
0.7622994581858317,0.7602139115333557,0.9951388888888889,0.99375
0.761998693148295,0.7600653767585754,0.9951388888888889,0.99375
0.7615353266398112,0.7599939703941345,0.9958333333333333,0.99375
0.7609430948893229,0.7595927119255066,0.9951388888888889,0.99375
0.7607580820719401,0.7592471837997437,0.9958333333333333,0.99375
0.7605202992757162,0.7589779496192932,0.9951388888888889,0.99375
0.7602765361467997,0.7588680982589722,0.9951388888888889,0.99375
0.7598451773325602,0.7586155533790588,0.9958333333333333,0.99375
0.7598427136739095,0.758405327796936,0.9958333333333333,0.99375
0.7597103714942932,0.7581720948219299,0.9958333333333333,0.99375
0.759197453657786,0.7579120993614197,0.9958333333333333,0.9958333333333333
0.7593848705291748,0.7577351331710815,0.9958333333333333,0.9958333333333333
0.7591532667477926,0.7576051950454712,0.9958333333333333,0.9958333333333333
0.7585542996724447,0.7574955224990845,0.9958333333333333,0.9958333333333333
0.7584080497423807,0.7572673559188843,0.9958333333333333,0.9979166666666667
0.7581432263056437,0.7570841312408447,0.9958333333333333,0.9979166666666667
0.7583505908648173,0.7568792700767517,0.9958333333333333,0.9979166666666667
0.7577476700146993,0.7567316889762878,0.9958333333333333,0.9979166666666667
0.7577434579531351,0.7564735412597656,0.9958333333333333,0.9979166666666667
0.757435123125712,0.7563086748123169,0.9958333333333333,0.9979166666666667
0.7573304176330566,0.7561765313148499,0.9958333333333333,0.9979166666666667
0.7571942607561747,0.7561319470405579,0.9958333333333333,0.9979166666666667
0.7570436199506124,0.7560173273086548,0.9958333333333333,0.9979166666666667
0.756506065527598,0.7557655572891235,0.9958333333333333,0.9979166666666667
0.7565732399622599,0.7555837035179138,0.9958333333333333,0.9979166666666667
0.7565380930900574,0.755501925945282,0.9958333333333333,0.9979166666666667
0.7563899159431458,0.7553584575653076,0.9958333333333333,0.9979166666666667
0.7560020089149475,0.7552588582038879,0.9958333333333333,0.9979166666666667
0.755781869093577,0.7551462054252625,0.9958333333333333,0.9979166666666667
0.7558656334877014,0.7549991011619568,0.9958333333333333,0.9979166666666667
0.7557233174641927,0.7549582719802856,0.9958333333333333,0.9979166666666667
0.755496064821879,0.7547822594642639,0.9958333333333333,0.9979166666666667
0.7553688089052836,0.7546351552009583,0.9958333333333333,0.9979166666666667
0.7550758719444275,0.7545291781425476,0.9958333333333333,0.9979166666666667
0.7553404569625854,0.7544110417366028,0.9958333333333333,0.9979166666666667
0.7549575567245483,0.7542489171028137,0.9958333333333333,0.9979166666666667
0.7546179294586182,0.7541042566299438,0.9958333333333333,0.9979166666666667
0.7544828653335571,0.7539724111557007,0.9958333333333333,0.9979166666666667
0.7545922994613647,0.7539695501327515,0.9958333333333333,0.9979166666666667
0.7543524305025736,0.7539308667182922,0.9958333333333333,0.9979166666666667
0.754342277844747,0.7538080811500549,0.9958333333333333,0.9979166666666667
0.7544776598612467,0.7537315487861633,0.9958333333333333,0.9979166666666667
0.7540314793586731,0.7535503506660461,0.9958333333333333,0.9979166666666667
0.7538652817408243,0.7534255981445312,0.9958333333333333,0.9979166666666667
0.7539321780204773,0.7533715963363647,0.9958333333333333,0.9979166666666667
0.7541263103485107,0.7533254027366638,0.9958333333333333,0.9979166666666667
0.753825823465983,0.7532444596290588,0.9958333333333333,0.9979166666666667
0.7535038987795512,0.7531102895736694,0.9958333333333333,0.9979166666666667
0.7533709009488424,0.7529888153076172,0.9958333333333333,0.9979166666666667
0.7534237305323283,0.7529124021530151,0.9958333333333333,0.9979166666666667
0.753666877746582,0.7528298497200012,0.9958333333333333,0.9979166666666667
0.7533550461133321,0.7527620196342468,0.9958333333333333,0.9979166666666667
0.7531172831853231,0.7527377605438232,0.9958333333333333,0.9979166666666667
0.7529635032018026,0.7526548504829407,0.9958333333333333,0.9979166666666667
0.7530458370844523,0.7525351047515869,0.9958333333333333,0.9979166666666667
0.7529832522074381,0.7524842619895935,0.9958333333333333,0.9979166666666667
0.7526747783025106,0.7524285912513733,0.9958333333333333,0.9979166666666667
0.7526883482933044,0.7523738741874695,0.9958333333333333,0.9979166666666667
0.7526445786158243,0.7522512674331665,0.9958333333333333,0.9979166666666667
0.7523547212282816,0.7521691918373108,0.9958333333333333,0.9958333333333333
0.7523846427599589,0.7521247863769531,0.9958333333333333,0.9979166666666667
0.7522813479105631,0.7520753741264343,0.9958333333333333,0.9979166666666667
0.7523524165153503,0.7520151734352112,0.9958333333333333,0.9979166666666667
0.7523419857025146,0.7519713044166565,0.9958333333333333,0.9979166666666667
0.7521671255429586,0.7518727779388428,0.9958333333333333,0.9979166666666667
0.752200702826182,0.7517653703689575,0.9958333333333333,0.9958333333333333
0.7523546814918518,0.7516860961914062,0.9958333333333333,0.9958333333333333
0.7519368529319763,0.7516756057739258,0.9958333333333333,0.9958333333333333
0.7520322601000468,0.7516627907752991,0.9958333333333333,0.9958333333333333
0.7515724897384644,0.7516158223152161,0.9958333333333333,0.9958333333333333
0.751860519250234,0.7515555024147034,0.9958333333333333,0.9979166666666667
0.751844068368276,0.7514521479606628,0.9958333333333333,0.9979166666666667
0.7518466114997864,0.7513635158538818,0.9958333333333333,0.9979166666666667
0.7513605753580729,0.7512680888175964,0.9958333333333333,0.9958333333333333
0.7513893644014994,0.7511999607086182,0.9958333333333333,0.9958333333333333
0.7517190178235372,0.7512180805206299,0.9958333333333333,0.9958333333333333
0.7512738108634949,0.7512587308883667,0.9958333333333333,0.9958333333333333
0.7512214581171671,0.7511874437332153,0.9958333333333333,0.9958333333333333
0.7512325644493103,0.7510607242584229,0.9958333333333333,0.9958333333333333
0.7514020800590515,0.751023530960083,0.9958333333333333,0.9958333333333333
0.7509733637173971,0.7509623169898987,0.9958333333333333,0.9958333333333333
0.7510306437810262,0.7509241700172424,0.9958333333333333,0.9979166666666667
0.7508293191591898,0.7508818507194519,0.9958333333333333,0.9958333333333333
0.7509966691335043,0.750848114490509,0.9958333333333333,0.9958333333333333
0.7506695985794067,0.7507916688919067,0.9958333333333333,0.9958333333333333
0.750996728738149,0.7507153749465942,0.9965277777777778,0.9958333333333333
0.7506052851676941,0.7506806254386902,0.9965277777777778,0.9958333333333333
0.7507394750912985,0.7506314516067505,0.9965277777777778,0.9958333333333333
0.7505472302436829,0.7506144046783447,0.9965277777777778,0.9958333333333333
0.7507824301719666,0.7505636811256409,0.9972222222222222,0.9958333333333333
0.7504514455795288,0.7505403161048889,0.9972222222222222,0.9958333333333333
0.750593384106954,0.750503420829773,0.9972222222222222,0.9958333333333333
0.750418504079183,0.7504897713661194,0.9972222222222222,0.9958333333333333
0.7502094904581705,0.7504199147224426,0.9972222222222222,0.9958333333333333
0.7503679394721985,0.7503611445426941,0.9972222222222222,0.9958333333333333
0.7501728932062784,0.7502996921539307,0.9972222222222222,0.9958333333333333
0.750197688738505,0.7502524852752686,0.9972222222222222,0.9958333333333333
0.750259538491567,0.7502464056015015,0.9972222222222222,0.9958333333333333
0.7503319183985392,0.7502217888832092,0.9972222222222222,0.9958333333333333
0.7502072056134542,0.7502135634422302,0.9972222222222222,0.9958333333333333
0.7500455379486084,0.75017249584198,0.9972222222222222,0.9958333333333333
0.7501238385836283,0.7501224279403687,0.9972222222222222,0.9958333333333333
0.7497923572858175,0.7500927448272705,0.9972222222222222,0.9958333333333333
0.7497946421305338,0.7500479221343994,0.9972222222222222,0.9958333333333333
0.7497704029083252,0.7499961256980896,0.9972222222222222,0.9958333333333333
0.749738077322642,0.7499595880508423,0.9972222222222222,0.9958333333333333
0.7497697075208029,0.7499483823776245,0.9972222222222222,0.9958333333333333
0.7495633363723755,0.7499315738677979,0.9972222222222222,0.9958333333333333
0.7496941486994425,0.7498830556869507,0.9972222222222222,0.9958333333333333
0.7495328386624655,0.7498467564582825,0.9972222222222222,0.9958333333333333
0.7497008045514425,0.7497994303703308,0.9972222222222222,0.9958333333333333
0.749731183052063,0.7497811913490295,0.9972222222222222,0.9958333333333333
0.7496321201324463,0.7497850060462952,0.9972222222222222,0.9958333333333333
0.7496859033902487,0.7497453689575195,0.9972222222222222,0.9958333333333333
0.7493275006612142,0.7497469186782837,0.9972222222222222,0.9958333333333333
0.7493203282356262,0.7497492432594299,0.9972222222222222,0.9958333333333333
0.749536951382955,0.7496866583824158,0.9972222222222222,0.9958333333333333
0.7494030992190043,0.749625027179718,0.9972222222222222,0.9958333333333333
0.7492884993553162,0.7495937347412109,0.9972222222222222,0.9958333333333333
0.7492676178614298,0.7495380640029907,0.9972222222222222,0.9958333333333333
0.7493507067362467,0.74950110912323,0.9972222222222222,0.9958333333333333
0.7490809758504232,0.7494972944259644,0.9972222222222222,0.9958333333333333
0.7492843468983968,0.7494996786117554,0.9972222222222222,0.9958333333333333
0.7491380373636881,0.7495109438896179,0.9979166666666667,0.9958333333333333
